product_url,product_name,product_sku,product_price,product_img,product_description,color
https://www.next.co.il/he/_next/data/1014384/he/style/su519591/au0149.json,ירוק זית - חולצת אוקספורד שרוולים קצרים מבד נמתח,AU0-149,86,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0149s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0149s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0149s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0149s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0149s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0149s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0149s7.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0149s8.jpg","<p data-sl-variant=""toneOfVoice"">Blend עשירה בכותנה עם תוספת סטרץ', שרוולים קצרים אוקספורד חולצות זה קל משקל ואידיאלי לקיץ. עם הידוק מכופתרת וצווארון קלאסי, זה ישדרג את מראה הספורט האלגנטי שלך. </p><ul><li>עשיר בכותנה/ </li><li>גזרה רגילה </li><li>שרוול קצר. </li><li>רכיסת כפתורים </li><li>צווארון</li></ul>",ירוק זית
https://www.next.co.il/he/_next/data/1014384/he/style/su478442/aj8072.json,ירוק מנטה - חולצת שרוול קצר מפשתן 100% של Signature,AJ8-072,131,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AJ8072s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AJ8072s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AJ8072s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AJ8072s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AJ8072s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AJ8072s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AJ8072s7.jpg","<p data-sl-variant=""toneOfVoice"">תהיה מוכן לנופש עם חולצות ירוקות מנטה. מושלם ללבוש רגיל לחג, בגזרה רגילה חולצות זה עשוי מפשתן קל משקל ומלא עם שרוולים קצרים, הידוק מכופתרת וכיס חזה. שלב עם מכנסיים קצרים או מכנסי צ'ינו למראה קיץ מאושר. </p><ul><li>100% פשתן</li><li>שרוול קצר.</li><li>גזרה רגילה</li><li>רכיסת כפתורים</li><li>כיס על החזה</li></ul><ul></ul>",ירוק מנטה
https://www.next.co.il/he/_next/data/1014384/he/style/su413496/e16069.json,Seafoam Green Geometric - חולצת אוקספורד עם כפתורים לגיהוץ קל,E16-069,90,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16069s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16069s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16069s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16069s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16069s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16069s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16069s7.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16069s8.jpg","<p data-sl-variant=""toneOfVoice"">מושלם ללבוש רשמי או ספורט אלגנט, הכותנה הנצחית הזו-Blend חולצות בעלת מארג אוקספורד עם הידוק מכופתרת וצווארון מכופתרת, עם עיצוב קל לגיהוץ למקסימום סגנון Minimum מאמץ.</p><ul><li>תערובת כותנה</li><li>חולצהמכופתרת</li><li>גיהוץ קל</li><li>כפתור למטה</li><li>צווארון מכופתר</li><li>שרוולים ארוכים</li></ul>",Seafoam Green Geometric
https://www.next.co.il/he/_next/data/1014384/he/style/su519591/au0161.json,כחול כהה - חולצת אוקספורד שרוולים קצרים מבד נמתח,AU0-161,86,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0161s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0161s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0161s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0161s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0161s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0161s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0161s7.jpg","<p data-sl-variant=""toneOfVoice"">Blend עשירה בכותנה עם תוספת סטרץ', שרוולים קצרים אוקספורד חולצות זה קל משקל ואידיאלי לקיץ. עם הידוק מכופתרת וצווארון קלאסי, זה ישדרג את מראה הספורט האלגנטי שלך. </p><ul><li>עשיר בכותנה/ </li><li>גזרה רגילה </li><li>שרוול קצר. </li><li>רכיסת כפתורים </li><li>צווארון</li></ul>",כחול כהה
https://www.next.co.il/he/_next/data/1014384/he/style/su413496/k77897.json,White/Blue Dot - חולצת אוקספורד עם כפתורים לגיהוץ קל,K77-897,90,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/K77897s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/K77897s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/K77897s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/K77897s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/K77897s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/K77897s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/K77897s7.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/K77897s8.jpg","<p data-sl-variant=""toneOfVoice"">מושלם ללבוש רשמי או ספורט אלגנט, כותנה לבן וכחול נצחי זהBlend חולצות יש אריגה אוקספורד עם הידוק כפתורים וצווארון מכופתרת, עם עיצוב קל לגיהוץ עבור מקסימום סגנון Minimum מאמץ.</p><ul><li>גזרה רגילה</li><li>תערובת כותנה<br /></li><li>חולצהמכופתרת<br /></li><li>גיהוץ קל<br /></li><li>כפתור למטה<br /></li><li>צווארון מכופתר<br /></li><li>שרוולים ארוכים</li></ul>",White/Blue Dot
https://www.next.co.il/he/_next/data/1014384/he/style/su511979/e88667.json,Lilac Purple/Ecru Madras - חולצת אוקספורד מכופתרת ללא-גיהוץ עם שרוול קצר בגזרה רגילה ,E88-667,83,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E88667s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E88667s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E88667s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E88667s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E88667s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E88667s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E88667s7.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E88667s8.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E88667s9.jpg","<p data-sl-variant=""toneOfVoice"">משבצות החוצה שלנו מדראס קל ברזל אוקספורד חולצות. Blend כותנה רכה, שרוולים קצרים חולצות זה מצופה בהדפס משבצות נצחי ומושלם עם הידוק מכופתרת, צווארון ועשוי מבד ברזל קל ללבוש ללא טרחה.</p><ul><li>תערובת כותנה רכה </li><li>רכיסת כפתורים </li><li>הדפס משבצות</li><li>שרוול קצר. </li><li>צווארון </li></ul>",Lilac Purple/Ecru Madras
https://www.next.co.il/he/_next/data/1014384/he/style/su413496/e16055.json,צבע ורוד אלמוג בדוגמת נקודות - חולצת אוקספורד עם כפתורים לגיהוץ קל,E16-055,86,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16055s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16055s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16055s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16055s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16055s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16055s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16055s7.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/E16055s8.jpg","<p data-sl-variant=""toneOfVoice"">מושלם ללבוש רשמי או ספורט אלגנט, הכותנה הנצחית הזו-Blend חולצות בעלת מארג אוקספורד עם הידוק מכופתרת וצווארון מכופתרת, עם עיצוב קל לגיהוץ למקסימום סגנון Minimum מאמץ.</p><ul><li>תערובת כותנה</li><li>חולצהמכופתרת</li><li>גיהוץ קל</li><li>כפתור למטה</li><li>צווארון מכופתר</li><li>שרוולים ארוכים</li></ul>",צבע ורוד אלמוג בדוגמת נקודות
https://www.next.co.il/he/_next/data/1014384/he/style/su413496/n23336.json,כחול שקיעה עם הדפס נקודות - חולצת אוקספורד עם כפתורים לגיהוץ קל,N23-336,90,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/N23336s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/N23336s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/N23336s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/N23336s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/N23336s5.jpg","<p data-sl-variant=""toneOfVoice"">מושלם ללבוש רשמי או ספורט אלגנט, הכותנה הנצחית הזו-Blend חולצות בעלת מארג אוקספורד עם הידוק מכופתרת וצווארון מכופתרת, עם עיצוב קל לגיהוץ למקסימום סגנון Minimum מאמץ.</p><ul><li>תערובת כותנה</li><li>חולצהמכופתרת</li><li>גיהוץ קל</li><li>כפתור למטה</li><li>צווארון מכופתר</li><li>שרוולים ארוכים</li></ul>",כחול שקיעה עם הדפס נקודות
https://www.next.co.il/he/_next/data/1014384/he/style/su511979/al0349.json,צבע ירוק/צבע נייבי בדוגמת משבצות מדראס - חולצת אוקספורד מכופתרת ללא-גיהוץ עם שרוול קצר בגזרה רגילה ,AL0-349,83,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AL0349s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AL0349s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AL0349s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AL0349s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AL0349s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AL0349s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AL0349s7.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AL0349s8.jpg","<p data-sl-variant=""toneOfVoice"">משבצות החוצה שלנו מדראס קל ברזל אוקספורד חולצות. Blend כותנה רכה, שרוולים קצרים חולצות זה מצופה בהדפס משבצות נצחי ומושלם עם הידוק מכופתרת, צווארון ועשוי מבד ברזל קל ללבוש ללא טרחה.</p><ul><li>תערובת כותנה רכה </li><li>רכיסת כפתורים </li><li>הדפס משבצות</li><li>שרוול קצר. </li><li>צווארון </li></ul>",צבע ירוק/צבע נייבי בדוגמת משבצות מדראס
https://www.next.co.il/he/_next/data/1014384/he/style/su029916/971672.json,לבן - חולצת אוקספורד עם שרוול קצר בגזרה רגילה,971-672,83,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/971672s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/971672s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/971672s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/971672s4.jpg","<div><p>Freshen up your summer style with our men's short sleeve oxford shirt. Made from 100% cotton, this super comfy and lightweight piece is perfect for the warmer months. Cut in a regular fit with a curved hem, it's complete with button fastening, short sleeves and a chest pocket.</p><p></p></div><ul><li>חולצהמכופתרת</li><li>צווארון עם כפתורים.</li><li>שרוול קצר.</li><li>Patch pocket at chest</li><li>מכפלת מעוקלת</li><li>%100 כותנה</li></ul>",לבן
https://www.next.co.il/he/_next/data/1014384/he/style/su511979/al0345.json,צבע כחול פטרול/צבע ניטרלי בדוגמת משבצות מדראס - חולצת אוקספורד מכופתרת ללא-גיהוץ עם שרוול קצר בגזרה רגילה ,AL0-345,83,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AL0345s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AL0345s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AL0345s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AL0345s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AL0345s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AL0345s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AL0345s7.jpg","<p data-sl-variant=""toneOfVoice"">משבצות החוצה שלנו מדראס קל ברזל אוקספורד חולצות. Blend כותנה רכה, שרוולים קצרים חולצות זה מצופה בהדפס משבצות נצחי ומושלם עם הידוק מכופתרת, צווארון ועשוי מבד ברזל קל ללבוש ללא טרחה.</p><ul><li>תערובת כותנה רכה </li><li>רכיסת כפתורים </li><li>הדפס משבצות</li><li>שרוול קצר. </li><li>צווארון </li></ul>",צבע כחול פטרול/צבע ניטרלי בדוגמת משבצות מדראס
https://www.next.co.il/he/_next/data/1014384/he/style/su029916/427114.json,כחול כהה - חולצת אוקספורד עם שרוול קצר בגזרה רגילה,427-114,83,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/427114s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/427114s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/427114s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/427114s4.jpg","<div><p>Freshen up your summer style with our men's short sleeve oxford shirt. Made from 100% cotton, this super comfy and lightweight piece is perfect for the warmer months. Cut in a regular fit with a curved hem, it's complete with button fastening, short sleeves and a chest pocket.</p><p></p></div><ul><li>חולצהמכופתרת</li><li>צווארון עם כפתורים.</li><li>שרוול קצר.</li><li>Patch pocket at chest</li><li>מכפלת מעוקלת</li><li>%100 כותנה</li></ul>",כחול כהה
https://www.next.co.il/he/_next/data/1014384/he/style/su029916/402142.json,שחור - חולצת אוקספורד עם שרוול קצר בגזרה רגילה,402-142,83,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/402142s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/402142s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/402142s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/402142s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/402142s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/402142s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/402142s7.jpg","<div><p>Freshen up your summer style with our men's short sleeve oxford shirt. Made from 100% cotton, this super comfy and lightweight piece is perfect for the warmer months. Cut in a regular fit with a curved hem, it's complete with button fastening, short sleeves and a chest pocket.</p><p></p></div><ul><li>חולצהמכופתרת</li><li>צווארון עם כפתורים.</li><li>שרוול קצר.</li><li>Patch pocket at chest</li><li>מכפלת מעוקלת</li><li>%100 כותנה</li></ul>",שחור
https://www.next.co.il/he/_next/data/1014384/he/style/su519591/au0153.json,אפור פחם - חולצת אוקספורד שרוולים קצרים מבד נמתח,AU0-153,86,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0153s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0153s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0153s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0153s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0153s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0153s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0153s7.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0153s8.jpg","<p data-sl-variant=""toneOfVoice"">Blend עשירה בכותנה עם תוספת סטרץ', שרוולים קצרים אוקספורד חולצות זה קל משקל ואידיאלי לקיץ. עם הידוק מכופתרת וצווארון קלאסי, זה ישדרג את מראה הספורט האלגנטי שלך. </p><ul><li>עשיר בכותנה/ </li><li>גזרה רגילה </li><li>שרוול קצר. </li><li>רכיסת כפתורים </li><li>צווארון</li></ul>",אפור פחם
https://www.next.co.il/he/_next/data/1014384/he/style/su029916/398660.json,תכול - חולצת אוקספורד עם שרוול קצר בגזרה רגילה,398-660,83,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/398660s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/398660s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/398660s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/398660s4.jpg","<div><p>Freshen up your summer style with our men's short sleeve oxford shirt. Made from 100% cotton, this super comfy and lightweight piece is perfect for the warmer months. Cut in a regular fit with a curved hem, it's complete with button fastening, short sleeves and a chest pocket.</p><p></p></div><ul><li>חולצהמכופתרת</li><li>צווארון עם כפתורים.</li><li>שרוול קצר.</li><li>Patch pocket at chest</li><li>מכפלת מעוקלת</li><li>%100 כותנה</li></ul>",תכול
https://www.next.co.il/he/_next/data/1014384/he/style/st729187/c32279.json,תכול - גזרה רגילה - חולצה מכופתרת עם שרוולים קצרים,C32-279,83,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/C32279s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/C32279s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/C32279s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/C32279s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/C32279s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/C32279s6.jpg","<div><p>Whether it's a day in the office or an evening out in the sun, our men's short-sleeved oxford shirt is a summer staple. </p><p>Made from pure cotton, this button-down shirt is finely finished with a collar, panelled lining and an embroidered tab on the chest.</p></div><ul><li>%100 כותנה</li><li>שרוול קצר.</li><li>כפתורים בחזית</li><li>Embroidered tab to chest</li><li>Panel lined</li><li>חולצהמכופתרת</li></ul>",תכול
https://www.next.co.il/he/_next/data/1014384/he/style/st729187/u92898.json,לבן - גזרה רגילה - חולצה מכופתרת עם שרוולים קצרים,U92-898,83,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/U92898s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/U92898s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/U92898s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/U92898s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/U92898s5.jpg","<div><p>Whether it's a day in the office or an evening out in the sun, our men's short-sleeved oxford shirt is a summer staple. </p><p>Made from pure cotton, this button-down shirt is finely finished with a collar, panelled lining and an embroidered tab on the chest.</p></div><ul><li>%100 כותנה</li><li>שרוול קצר.</li><li>כפתורים בחזית</li><li>Embroidered tab to chest</li><li>Panel lined</li><li>חולצהמכופתרת</li></ul>",לבן
https://www.next.co.il/he/_next/data/1014384/he/style/su568433/au0170.json,ניטרלי - Jacquard Printed Short Sleeve Shirt,AU0-170,121,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0170s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0170s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0170s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0170s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0170s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0170s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AU0170s7.jpg","<p data-sl-variant=""toneOfVoice"">חולצות קלת משקל זו Blend כותנה רכה ופשתן נושמת ליצירת מרקם ג'קארד מוגבה, עם דיטיילים מודפסים על כל הגוף ובגזרה רגילה למראה רגוע, בגימור עם צווארון קובני, הידוק מכופתור ושרוולים קצרים.</p><ul><li>תערובת פשתן וכותנה</li><li>מרקם אקארד</li><li>רכיסת כפתורים</li><li>צווארון קובני</li></ul>",ניטרלי
https://www.next.co.il/he/_next/data/1014384/he/style/su029916/n51100.json,צבע אבן - חולצת אוקספורד עם שרוול קצר בגזרה רגילה,N51-100,83,https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/N51100s3.jpg,"<div><p>Freshen up your summer style with our men's short sleeve oxford shirt. Made from 100% cotton, this super comfy and lightweight piece is perfect for the warmer months. Cut in a regular fit with a curved hem, it's complete with button fastening, short sleeves and a chest pocket.</p><p></p></div><ul><li>חולצהמכופתרת</li><li>צווארון עם כפתורים.</li><li>שרוול קצר.</li><li>Patch pocket at chest</li><li>מכפלת מעוקלת</li><li>%100 כותנה</li></ul>",צבע אבן
https://www.next.co.il/he/_next/data/1014384/he/style/st729187/c20380.json,שחור - גזרה רגילה - חולצה מכופתרת עם שרוולים קצרים,C20-380,83,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/C20380s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/C20380s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/C20380s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/C20380s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/C20380s5.jpg","<div><p>בין אם זה יום Office או ערב בחוץ בשמש, שרוולים קצרים לגברים שלנו אוקספורד חולצות בשחור הם מצרך קיץ. </p><p>Made from pure cotton, this button-down shirt is finely finished with a collar, panelled lining and an embroidered tab on the chest.</p></div><ul><li>שרוול קצר.</li><li>כפתורים בחזית</li><li>Embroidered tab to chest</li><li>Panel lined</li><li>חולצהמכופתרת</li></ul>",שחור
https://www.next.co.il/he/_next/data/1014384/he/style/st729187/c19864.json,צבע אבן טבעי - גזרה רגילה - חולצה מכופתרת עם שרוולים קצרים,C19-864,83,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/C19864s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/C19864s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/C19864s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/C19864s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/C19864s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/C19864s6.jpg","<div><p>בין אם זה יום Office או ערב בחוץ בשמש, שרוולים קצרים לגברים שלנו צבע אבן בז' אוקספורד חולצות הם מצרך קיץ. </p><p>Made from pure cotton, this button-down shirt is finely finished with a collar, panelled lining and an embroidered tab on the chest.</p></div><ul><li>שרוול קצר.</li><li>כפתורים בחזית</li><li>Embroidered tab to chest</li><li>Panel lined</li><li>חולצהמכופתרת</li></ul>",צבע אבן טבעי
https://www.next.co.il/he/_next/data/1014384/he/style/su568433/ay7864.json,כחול כהה - Jacquard Printed Short Sleeve Shirt,AY7-864,,"https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AY7864s.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AY7864s2.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AY7864s3.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AY7864s4.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AY7864s5.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AY7864s6.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AY7864s7.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AY7864s8.jpg
https://xcdn.next.co.uk/common/items/default/default/itemimages/3_4Ratio/product/lge/AY7864s9.jpg","<p data-sl-variant=""toneOfVoice"">חולצות קלת משקל זו Blend כותנה רכה ופשתן נושמת ליצירת מרקם ג'קארד מוגבה, עם דיטיילים מודפסים על כל הגוף ובגזרה רגילה למראה רגוע, בגימור עם צווארון קובני, הידוק מכופתור ושרוולים קצרים.</p><ul><li>תערובת פשתן וכותנה</li><li>מרקם אקארד</li><li>רכיסת כפתורים</li><li>צווארון קובני</li></ul>",כחול כהה
